Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2012-05-08,569.58,571.5,558.73,568.18,17759000.0,0.0,1.0,71.85804189098393,72.10026851486589,70.48920914665095,71.68141831106999,124313000.0
2012-05-09,563.7,573.9778,560.85,569.18,17168000.0,0.0,1.0,71.11622285534541,72.41286701937356,70.75666771052063,71.80757801100852,120176000.0
2012-05-10,574.58,575.88,568.441,570.52,11900000.0,0.0,1.0,72.48884039067654,72.65284800059662,71.71434599275395,71.97663200892613,83300000.0
2012-05-11,565.0,574.47,564.35,566.71,14269500.0,0.0,1.0,71.28023046526549,72.47496282368331,71.19822666030545,71.49596355216038,99886500.0
2012-05-14,562.57,567.51,557.6,558.22,12593800.0,0.0,1.0,70.97366239441489,71.59689131211118,70.34664868572042,70.42486769968231,88156600.0
2012-05-15,561.45,563.22,551.75,553.17,17012000.0,0.0,1.0,70.83236353048375,71.05566619937493,69.60861444108006,69.78776121499276,119084000.0
2012-05-16,554.05,556.89,541.04,546.075,20032000.0,0.0,1.0,69.89878175093865,70.25707529876406,68.25744405473847,68.89265814392895,140224000.0
2012-05-17,545.31,547.5,530.12,530.12,25615000.0,0.0,1.0,68.79614597347597,69.07243571634135,66.87978013140982,66.87978013140982,179305000.0
2012-05-18,533.96,543.41,522.18,530.38,26153300.0,0.0,1.0,67.36423337917374,68.55644254359278,65.87807211389793,66.91258165339383,183073100.0
2012-05-21,534.5,561.54,534.05,561.28,22539500.0,0.0,1.0,67.43235961714053,70.8437179034782,67.3755877521682,70.81091638149418,157776500.0
2012-05-22,569.55,573.88,552.58,556.97,24816800.0,0.0,1.0,71.85425709998577,72.40052860071958,69.71332699202904,70.26716807475916,173717600.0
2012-05-23,557.5,572.8,553.23,570.56,20889200.0,0.0,1.0,70.33403271572656,72.26427612478597,69.79533079698908,71.98167839692367,146224400.0
2012-05-24,575.87,576.5,561.23,565.32,17722500.0,0.0,1.0,72.65158640359724,72.7310670145585,70.80460839649726,71.32060156924582,124057500.0
2012-05-25,564.59,565.85,558.472,562.29,11732400.0,0.0,1.0,71.22850498829071,71.38746621021323,70.45665994406681,70.93833767843209,82126800.0
2012-05-29,570.9,574.0,565.31,572.27,13589600.0,0.0,1.0,72.02457269490277,72.4156677647122,71.31933997224642,72.19741148381856,95127200.0
2012-05-30,569.2,579.99,566.56,579.17,18908200.0,0.0,1.0,71.8101012050073,73.17136436734395,71.47703959716958,73.06791341339436,132357400.0
2012-05-31,580.74,581.5,571.46,577.73,17559800.0,0.0,1.0,73.26598414229784,73.36186551425112,72.09522212686835,72.88624344548289,122918600.0
2012-06-01,569.16,572.65,560.52,560.99,18606700.0,0.0,1.0,71.80505481700975,72.2453521697952,70.71503500954091,70.77433006851201,130246900.0
2012-06-04,561.5,567.5,548.5,564.29,19892700.0,0.0,1.0,70.83867151548066,71.5956297151118,69.19859541627986,71.19065707830913,139248900.0
2012-06-05,561.27,566.47,558.33,562.83,13864800.0,0.0,1.0,70.8096547844948,71.46568522417512,70.43874526667555,71.0064639163989,97053600.0
2012-06-06,567.77,573.85,565.5,571.46,14337700.0,0.0,1.0,71.6296928340952,72.39674380972143,71.34331031523476,72.09522212686835,100363900.0
2012-06-07,577.29,577.32,570.5,571.72,13563100.0,0.0,1.0,72.83073317750994,72.83451796850811,71.97410881492736,72.12802364885238,94941700.0
2012-06-08,571.6,580.584,569.0,580.32,12411300.0,0.0,1.0,72.11288448485975,73.24630322910743,71.78486926501958,73.21299706832367,86879100.0
2012-06-11,587.72,588.5,570.63,571.17,21116600.0,0.0,1.0,74.14657884786874,74.24498341382078,71.99050957591938,72.05863581388617,147816200.0
2012-06-12,574.46,576.62,566.7,576.16,15549300.0,0.0,1.0,72.47370122668393,72.74620617855113,71.49470195516099,72.6881727165794,108845100.0
2012-06-13,574.52,578.48,570.38,572.16,10485000.0,0.0,1.0,72.48127080868024,72.98086322043679,71.95896965093475,72.18353391682531,73395000.0
2012-06-14,571.24,573.5,567.26,571.53,12341900.0,0.0,1.0,72.06746699288188,72.35258791474294,71.56535138712655,72.10405330586404,86393300.0
2012-06-15,571.0,574.62,569.55,574.13,11973400.0,0.0,1.0,72.03718866489663,72.49388677867408,71.85425709998577,72.43206852570421,83813800.0
2012-06-18,570.96,587.89,570.37,585.78,15729000.0,0.0,1.0,72.0321422768991,74.16802599685828,71.95770805393536,73.901829029988,110103000.0
2012-06-19,583.4,590.0,583.1,587.41,12907300.0,0.0,1.0,73.60156894413431,74.43422296372857,73.56372103415276,74.10746934088779,90351100.0
2012-06-20,588.21,589.25,580.8,585.741,12819400.0,0.0,1.0,74.20839710083861,74.33960318877467,73.27355372429415,73.8969088016904,89735800.0
2012-06-21,585.44,588.22,577.44,577.67,11655400.0,0.0,1.0,73.8589347320089,74.209658697838,72.84965713250072,72.87867386348657,81587800.0
2012-06-22,579.04,582.19,575.42,582.1,10159700.0,0.0,1.0,73.05151265240235,73.44891570720871,72.5948145386249,73.43756133421424,71117900.0
2012-06-25,577.3,579.8,570.37,570.765,10870800.0,0.0,1.0,72.83199477450933,73.14739402435563,71.95770805393536,72.00754113541107,76095600.0
2012-06-26,571.33,574.49,567.33,572.025,9876300.0,0.0,1.0,72.07882136587635,72.47748601768208,71.57418256612226,72.16650235733361,69134100.0
2012-06-27,575.0,576.74,571.92,574.5,7249900.0,0.0,1.0,72.54182746465072,72.76134534254375,72.15325558884007,72.47874761468147,50749300.0
2012-06-28,571.67,574.0,565.61,569.05,10101300.0,0.0,1.0,72.12171566385544,72.4156677647122,71.35718788222799,71.7911772500165,70709100.0
2012-06-29,578.0,584.0,574.25,584.0,15053600.0,0.0,1.0,72.92030656446629,73.67726476409743,72.44720768969682,73.67726476409743,105375200.0
2012-07-02,584.73,593.47,583.6,592.52,14289000.0,0.0,1.0,73.76936134505256,74.87199712251524,73.62680088412202,74.75214540757365,100023000.0
2012-07-03,594.88,600.0,594.0,599.41,8632600.0,0.0,1.0,75.04988229942856,75.69581996311379,74.93886176348266,75.62138574015006,60428200.0
2012-07-05,600.56,614.34,599.65,609.94,17299400.0,0.0,1.0,75.76646939507937,77.50495006023222,75.65166406813532,76.94984738050272,121095800.0
2012-07-06,607.09,608.44,601.58,605.88,14961800.0,0.0,1.0,76.59029223567794,76.76060783059494,75.89515228901666,76.4376389987523,104732600.0
2012-07-09,605.3,613.9,604.11,613.89,13550200.0,0.0,1.0,76.36446637278796,77.44943979225927,76.21433632986113,77.44817819525989,94851400.0
2012-07-10,617.97,619.87,605.31,608.21,18284200.0,0.0,1.0,77.96290977100905,78.20261320089224,76.36572796978734,76.73159109960908,127989400.0
2012-07-11,606.12,607.66,597.22,604.43,16761500.0,0.0,1.0,76.46791732673756,76.66220326464288,75.3450959972847,76.25470743384145,117330500.0
2012-07-12,600.24,603.47,592.68,598.9,15287200.0,0.0,1.0,75.72609829109905,76.13359412190047,74.7723309595638,75.55704429318142,107010400.0
2012-07-13,602.95,607.19,600.0,604.97,11122400.0,0.0,1.0,76.06799107793245,76.60290820567178,75.69581996311379,76.32283367180825,77856800.0
2012-07-16,605.12,611.62,605.02,606.91,10759300.0,0.0,1.0,76.34175762679904,77.16179567639944,76.32914165680518,76.56758348968899,75315100.0
2012-07-17,610.79,611.5,603.15,606.94,10486600.0,0.0,1.0,77.05708312545046,77.1466565124068,76.09322301792014,76.57136828068715,73406200.0
2012-07-18,606.59,608.34,603.56,606.26,9025000.0,0.0,1.0,76.52721238570867,76.74799186060109,76.14494849489493,76.48557968472895,63175000.0
2012-07-19,611.28,615.35,606.0,614.32,15602200.0,0.0,1.0,77.11890137842033,77.63237135717013,76.45277816274493,77.50242686623345,109215400.0
2012-07-20,613.03,614.44,603.7,604.3,14195400.0,0.0,1.0,77.33968085331274,77.51756603022608,76.16261085288633,76.23830667284945,99367800.0
2012-07-23,594.4,605.9,587.71,603.83,17427700.0,0.0,1.0,74.98932564345806,76.44016219275107,74.14531725086935,76.17901161387834,121993900.0
2012-07-24,607.38,609.68,598.51,600.92,20183300.0,0.0,1.0,76.6268785486601,76.91704585851869,75.5078420102054,75.81188688705723,141283100.0
2012-07-25,574.46,580.8,570.0,574.97,31332600.0,0.0,1.0,72.47370122668393,73.27355372429415,71.9110289649581,72.53804267365257,219328200.0
2012-07-26,579.76,580.4,570.36,574.88,14522600.0,0.0,1.0,73.1423476363581,73.22308984431875,71.95644645693598,72.5266883006581,101658200.0
2012-07-27,575.01,585.83,571.59,585.16,14426300.0,0.0,1.0,72.54308906165011,73.90813701498493,72.11162288786036,73.82361001602611,100984100.0
2012-07-30,590.92,599.44,587.82,595.03,13540800.0,0.0,1.0,74.55028988767201,75.62517053114823,74.1591948178626,75.06880625441933,94785600.0
2012-07-31,603.23,611.7,602.72,610.76,16511700.0,0.0,1.0,76.10331579391523,77.17188845239453,76.03897434694659,77.05329833445231,115581900.0
2012-08-01,615.905,616.4,603.0,606.81,13732200.0,0.0,1.0,77.70238999063601,77.76483904210558,76.07429906292937,76.55496751969513,96125400.0
2012-08-02,602.84,610.69,600.25,607.79,11862800.0,0.0,1.0,76.0541135109392,77.04446715545662,75.72735988809843,76.67860402563488,83039600.0
2012-08-03,613.63,617.98,611.56,615.7,12318600.0,0.0,1.0,77.41537667327586,77.96417136800844,77.15422609440311,77.67652725214862,86230200.0
2012-08-06,617.29,624.868,615.26,622.55,10789400.0,0.0,1.0,77.87712117505086,78.833159381185,77.62101698417565,78.54072119672749,75525800.0
2012-08-07,622.77,625.0,618.04,620.914,10373100.0,0.0,1.0,78.56847633071396,78.84981246157687,77.97174095000474,78.33432392762806,72611700.0
2012-08-08,619.39,623.88,617.1,619.86,8739500.0,0.0,1.0,78.14205654492176,78.70851359764572,77.85315083206254,78.20135160389286,61176500.0
2012-08-09,617.85,621.73,617.8,620.73,7915800.0,2.65,1.0,78.2805426530084,78.77213204443622,78.2742077381704,78.64543374767646,55410600.0
2012-08-10,618.71,621.76,618.7,621.7,6962100.0,0.0,1.0,78.38950318822178,78.775932993339,78.38823620525419,78.76833109553343,48734700.0
2012-08-13,623.39,630.0,623.25,630.0,9958300.0,0.0,1.0,78.98245121705739,79.8199269586393,78.96471345551102,79.8199269586393,69708100.0
2012-08-14,631.87,638.61,630.21,631.69,12148900.0,0.0,1.0,80.05685277358002,80.91079929374071,79.84653360095885,80.03404708016328,85042300.0
2012-08-15,631.3,634.0,627.75,630.83,9190800.0,0.0,1.0,79.98463474442697,80.32672014567828,79.53485579092987,79.92508654494989,64335600.0
2012-08-16,631.21,636.76,630.5,636.34,9090500.0,0.0,1.0,79.97323189771859,80.67640744473518,79.88327610701917,80.62319416009609,63633500.0
2012-08-17,640.0,648.19,638.81,648.11,15812900.0,0.0,1.0,81.08690992623676,82.12456897669907,80.93613895309265,82.11443311295828,110690300.0
2012-08-20,650.01,665.15,649.9,665.15,21906600.0,0.0,1.0,82.35515987680179,84.27337208974433,82.34122306415823,84.27337208974433,153346200.0
2012-08-21,670.82,674.88,650.33,656.062,29025700.0,0.0,1.0,84.9917514323721,85.50614651721665,82.39570333176492,83.12193796879177,203179900.0
2012-08-22,654.42,669.0,648.11,668.87,20190100.0,0.0,1.0,82.91389936551226,84.76116053226936,82.11443311295828,84.74468975369058,141330700.0
2012-08-23,666.11,669.9,661.15,662.63,15004600.0,0.0,1.0,84.3950024546337,84.87518899935311,83.76657890270535,83.95409238190977,105032200.0
2012-08-24,659.51,669.48,655.55,663.222,15619300.0,0.0,1.0,83.55879369601938,84.82197571471403,83.05706844085078,84.02909777359154,109335100.0
2012-08-27,679.99,680.87,673.54,675.68,15250300.0,0.0,1.0,86.15357481365895,86.26506931480752,85.3363707995586,85.60750515462445,106752100.0
2012-08-28,674.9773,676.1,670.673,674.8,9550600.0,0.0,1.0,85.51847426149138,85.66071843926355,84.97312678274841,85.49601065347586,66854200.0
2012-08-29,675.25,677.67,672.6,673.466,7243100.0,0.0,1.0,85.55302488701776,85.85963476517634,85.21727440060444,85.32699512559837,50701700.0
2012-08-30,670.64,671.554,662.853,663.868,10810700.0,0.0,1.0,84.96894573895533,85.08474798219373,83.98234610208719,84.11094487329835,75674900.0
2012-08-31,667.25,668.6,657.25,665.24,12082900.0,0.0,1.0,84.5394385129398,84.71048121356546,83.27245554534235,84.2847749364527,84580300.0
2012-09-04,665.76,675.14,664.5,674.97,13139000.0,0.0,1.0,84.35065805076778,85.53908807437419,84.19101819685051,85.51754936392503,91973000.0
2012-09-05,675.57,676.35,669.6,670.23,12013400.0,0.0,1.0,85.59356834198088,85.69239301345348,84.8371795103252,84.91699943728383,84093800.0
2012-09-06,673.17,678.29,670.8,676.27,13971300.0,0.0,1.0,85.28949242975749,85.93818770916738,84.98921746643688,85.6822571497127,97799100.0
2012-09-07,678.05,682.48,675.77,680.44,11773800.0,0.0,1.0,85.90778011794504,86.46905357259071,85.61890800133283,86.21058904720084,82416600.0
2012-09-10,680.45,683.29,662.1,662.74,17428500.0,0.0,1.0,86.21185603016843,86.5716791929661,83.88694228462711,83.96802919455335,121999500.0
2012-09-11,665.11,670.1,656.5,660.59,17999400.0,0.0,1.0,84.26830415787394,84.90052865870507,83.17743182277255,83.6956278565199,125995800.0
2012-09-12,666.85,669.9,656.0,669.79,25436900.0,0.0,1.0,84.48875919423591,84.87518899935311,83.11408267439266,84.86125218670955,178058300.0
2012-09-13,677.37,685.5,674.77,682.98,21370000.0,0.0,1.0,85.82162527614842,86.85168242880515,85.49220970457309,86.5324027209706,149590000.0
2012-09-14,689.955,696.98,687.89,691.28,21445500.0,0.0,1.0,87.41612334086982,88.30617887560702,87.15449135806094,87.58399858407647,150118500.0
2012-09-17,699.35,699.8,694.61,699.781,14215400.0,0.0,1.0,88.60645383892762,88.66346807246948,88.00590391228643,88.66106080483105,99507800.0
2012-09-18,699.88,702.33,696.42,701.91,13339400.0,0.0,1.0,88.67360393621027,88.98401476327166,88.23522782942155,88.93080147863256,93375800.0
2012-09-19,700.26,703.99,699.57,702.1,11674100.0,0.0,1.0,88.72174928897898,89.19433393589283,88.63432746421476,88.95487415501691,81718700.0
2012-09-20,699.16,700.06,693.62,698.7,12020300.0,0.0,1.0,88.58238116254326,88.69640962962703,87.88047259849428,88.52409994603379,84142100.0
2012-09-21,702.41,705.07,699.3617,700.095,20413900.0,0.0,1.0,88.99415062701243,89.33116809639336,88.6079362089997,88.70084407001363,142897300.0
2012-09-24,686.86,695.12,683.0,690.79,22848800.0,0.0,1.0,87.0239921123984,88.07052004363389,86.53493668690578,87.52191641866419,159941600.0
2012-09-25,688.26,692.78,673.0,673.54,18528200.0,0.0,1.0,87.20136972786204,87.77404602921608,85.26795371930834,85.3363707995586,129697400.0
2012-09-26,668.74,672.69,661.2,665.18,20589400.0,0.0,1.0,84.72821897511182,85.22867724731282,83.77291381754335,84.27717303864712,144125800.0
2012-09-27,664.29,682.17,660.35,681.32,21217500.0,0.0,1.0,84.16441155453094,86.42977710059519,83.66522026529756,86.32208354834941,148522500.0
2012-09-28,678.75,681.11,666.75,667.105,19111100.0,0.0,1.0,85.99646892567687,86.29547690602986,84.47608936455993,84.52106725990964,133777700.0
2012-10-01,671.5,676.75,656.5,659.39,19414100.0,0.0,1.0,85.07790627416871,85.74307233215738,83.17743182277255,83.54358990040821,135898700.0
2012-10-02,661.81,666.35,650.65,661.31,22428300.0,0.0,1.0,83.85019977856678,84.42541004585603,82.43624678672803,83.7868506301869,156998100.0
2012-10-03,664.86,671.86,662.63,671.45,15152900.0,0.0,1.0,84.236629583684,85.12351766100223,83.95409238190977,85.07157135933073,106070300.0
2012-10-04,671.25,674.25,665.55,666.8,13240200.0,0.0,1.0,85.04623169997878,85.42632659025801,84.32405140844823,84.4824242793979,92681400.0
2012-10-05,665.2,666.0,651.28,652.59,21214500.0,0.0,1.0,84.27970700458233,84.38106564199012,82.51606671368667,82.68204148244195,148501500.0
2012-10-08,646.88,647.56,636.11,638.17,22785500.0,0.0,1.0,81.95859420794379,82.04474904974042,80.59405355184134,80.85505204316641,159498500.0
2012-10-09,638.65,640.49,623.55,635.85,29949900.0,0.0,1.0,80.9158672256111,81.14899209164902,79.00272294453895,80.56111199468381,209649300.0
2012-10-10,639.74,644.98,637.0,640.91,18227000.0,0.0,1.0,81.05396836907921,81.71786744410028,80.70681503595752,81.20220537628812,127589000.0
2012-10-11,646.5,647.2,628.1,628.1,19502900.0,0.0,1.0,81.91044885517509,81.99913766290692,79.57920019479579,79.57920019479579,136520300.0
2012-10-12,629.56,635.38,625.3,629.714,16429100.0,0.0,1.0,79.764179708065,80.50156379520672,79.22444496386849,79.78369124576602,115003700.0
2012-10-15,632.35,635.13,623.85,634.76,15446500.0,0.0,1.0,80.1176679560247,80.46988922101679,79.04073243356687,80.42301085121568,108125500.0
2012-10-16,635.34,650.3,631.0,649.7925,19634700.0,0.0,1.0,80.49649586333635,82.39190238286211,79.94662525539904,82.32760299725655,137442900.0
2012-10-17,648.87,652.79,644.0,644.6136,13894200.0,0.0,1.0,82.2107238184957,82.70738114179389,81.59370311327572,81.67144518816751,97259400.0
2012-10-18,639.59,642.06,630.0,632.64,17022300.0,0.0,1.0,81.03496362456526,81.34790841756181,79.8199269586393,80.15441046208502,119156100.0
2012-10-19,631.05,631.77,609.62,609.84,26574500.0,0.0,1.0,79.95296017023702,80.04418294390405,77.2378156706757,77.26568929596284,186021500.0
2012-10-22,612.42,635.38,610.76,634.03,19526100.0,0.0,1.0,77.59257090160298,80.50156379520672,77.38225172898181,80.33052109458107,136682700.0
2012-10-23,631.0,633.9,611.7,613.3554,25255200.0,0.0,1.0,79.94662525539904,80.31405031600231,77.50134812793597,77.71108448839206,176786400.0
2012-10-24,621.44,626.55,610.64,616.83,19947400.0,0.0,1.0,78.73538953837588,79.38281783481817,77.36704793337064,78.15131039031347,139631800.0
2012-10-25,620.0,622.0,605.55,609.538,23440200.0,0.0,1.0,78.55294399104186,78.80634058456134,76.72215360286353,77.22742641034141,164081400.0
2012-10-26,609.43,614.0,591.0,604.0,36372600.0,0.0,1.0,77.21374299429134,77.79275421048338,74.87869338500924,76.52577124288594,254608200.0
2012-10-31,594.88,601.96,587.7,595.32,18214400.0,0.0,1.0,75.37028277643707,76.26730671749606,74.46058900570209,75.42603002701135,127500800.0
2012-11-01,598.22,603.0,594.17,596.5399,12903500.0,0.0,1.0,75.79345508761462,76.39907294612618,75.28032698573763,75.58058927922856,90324500.0
2012-11-02,595.89,596.95,574.75,576.8,21406200.0,0.0,1.0,75.4982480561644,75.63254825072974,72.81984606266339,73.07957757102086,149843400.0
2012-11-05,583.515,587.77,577.6,584.6211,18897700.0,0.0,1.0,73.93035663376256,74.46945788647527,73.18093620842868,74.0704976198085,132283900.0
2012-11-06,590.23,590.74,580.09,582.8495,13389900.0,0.0,1.0,74.78113569650425,74.84575182785171,73.49641496736044,73.84603891726896,93729300.0
2012-11-07,573.835,574.54,555.75,558.0019,28344600.0,2.65,1.0,73.04919440489911,73.13894090355369,70.74697393941233,71.03364080511483,198412200.0
2012-11-08,560.63,562.23,535.29,537.75,37719500.0,0.0,1.0,71.36819793009938,71.57187792704597,68.14241597845799,68.45557397376335,264036500.0
2012-11-09,540.42,554.88,533.72,547.06,33211200.0,0.0,1.0,68.79546496866794,70.63622294107263,67.94255498145417,69.64073695599623,232478400.0
2012-11-12,554.15,554.5,538.65,542.83,18421500.0,0.0,1.0,70.54329394246575,70.58784894179782,68.5701439720458,69.10225796406874,128950500.0
2012-11-13,538.91,550.48,536.36,542.898,19033900.0,0.0,1.0,68.60324197154961,70.07610294946954,68.278626976416,69.11091436393896,133237300.0
2012-11-14,545.5,547.45,536.18,536.88,17041800.0,0.0,1.0,69.44214895897333,69.69038395525197,68.25571297675951,68.34482297542365,119292600.0
2012-11-15,537.53,539.5,522.62,525.62,28211100.0,0.0,1.0,68.42756797418319,68.67834897042367,66.52952500263729,66.91142499691212,197477700.0
2012-11-16,525.2,530.0,505.7501,527.678,45246200.0,0.0,1.0,66.85795899771365,67.46899898855337,64.38198676483164,67.17340839298465,316723400.0
